,Date,Open,High,Low,Close,Adj Close,Volume,MA for 10 days,MA for 14 days,MA for 22 days,EMA of 22 Days,UBB,LBB,EMA2,EMA3,TEMA,pctB,MACD,RSI
28,1/23/1981,0.587054,0.589286,0.584821,0.584821,0.026208,2805600,0.5676339,0.565210429,0.580762955,0.565795503,0.641109725,0.520416184,,,,10.67245445,-0.001745641,56.4930118
29,1/26/1981,0.578125,0.578125,0.575893,0.575893,0.025808,6160000,0.56875,0.565210429,0.581879045,0.566405589,0.640837691,0.5229204,,,,8.98470438,-0.003147897,53.74190745
30,1/27/1981,0.575893,0.575893,0.571429,0.571429,0.025608,5924800,0.5714286,0.566645429,0.581473227,0.566704626,0.640598443,0.522348011,,,,8.301193979,-0.006653468,52.36869179
31,1/28/1981,0.555804,0.555804,0.553571,0.553571,0.024808,7039200,0.5720982,0.567602,0.577820591,0.565933649,0.633174536,0.522466645,,,,5.619175702,-0.009472282,47.17548775
32,1/29/1981,0.535714,0.535714,0.533482,0.533482,0.023907,10976000,0.5696428,0.565051,0.572849,0.564053564,0.623140947,0.522557053,,,,2.172305414,-0.010574058,42.1158501
33,1/30/1981,0.508929,0.508929,0.504464,0.504464,0.022607,11547200,0.5647321,0.560746143,0.567268636,0.560643801,0.619481802,0.515055471,,,,-2.028505751,-0.012305423,36.09397705
34,2/2/1981,0.477679,0.477679,0.475446,0.475446,0.021307,5941600,0.5535713,0.5558035,0.561180955,0.555825407,0.623142172,0.499219737,,,,-3.836873747,-0.015152885,31.27775712
35,2/3/1981,0.493304,0.495536,0.493304,0.493304,0.022107,4788000,0.5459821,0.551977,0.555600636,0.552328306,0.618944062,0.49225721,,,,0.165256245,-0.014766481,36.86138715
36,2/4/1981,0.511161,0.513393,0.511161,0.511161,0.022907,6966400,0.5390625,0.548628786,0.551440727,0.550049517,0.613841655,0.489039799,,,,3.54501148,-0.016025667,41.94120017
37,2/5/1981,0.511161,0.515625,0.511161,0.511161,0.022907,1982400,0.5314732,0.5455995,0.548498364,0.547917971,0.612159559,0.484837169,,,,4.13498856,-0.016397647,41.94120017
