Date,Open,High,Low,Close,Adj Close,Volume
2007-12-26,129.500000,154.949997,129.500000,153.600006,153.600006,869775
2007-12-27,157.000000,158.699997,145.500000,147.100006,147.100006,404557
2007-12-28,146.949997,154.800003,144.000000,148.399994,148.399994,223540
2007-12-31,150.000000,154.500000,149.649994,150.850006,150.850006,156537
2008-01-01,152.000000,153.800003,149.000000,150.250000,150.250000,61757
2008-01-02,152.000000,153.949997,146.949997,148.399994,148.399994,74746
2008-01-03,146.750000,168.000000,146.000000,163.800003,163.800003,869170
2008-01-04,168.000000,169.899994,153.000000,155.350006,155.350006,533806
2008-01-07,155.350006,166.899994,151.000000,159.899994,159.899994,465190
2008-01-08,161.899994,163.800003,150.000000,151.699997,151.699997,197208
2008-01-09,151.000000,156.000000,147.949997,148.899994,148.899994,124751
2008-01-10,148.699997,153.500000,138.699997,139.949997,139.949997,116401
2008-01-11,141.850006,141.899994,131.600006,133.399994,133.399994,85051
2008-01-14,135.399994,141.399994,131.250000,137.949997,137.949997,60024
2008-01-15,139.899994,146.949997,138.500000,139.500000,139.500000,84747
2008-01-16,138.000000,138.000000,130.100006,133.699997,133.699997,38499
2008-01-17,135.000000,138.000000,133.100006,134.649994,134.649994,42329
2008-01-18,130.100006,136.000000,125.000000,127.800003,127.800003,41918
2008-01-21,123.000000,125.000000,102.250000,102.300003,102.300003,50770
2008-01-22,100.000000,100.000000,82.000000,85.599998,85.599998,29627
2008-01-23,93.000000,94.150002,86.500000,92.000000,92.000000,70977
2008-01-24,101.949997,102.050003,84.000000,88.449997,88.449997,53979
2008-01-25,91.050003,97.099998,91.000000,95.900002,95.900002,40587
2008-01-28,93.000000,97.599998,93.000000,94.849998,94.849998,23859
2008-01-29,104.000000,104.000000,97.000000,100.000000,100.000000,38620
2008-01-30,97.099998,102.750000,96.000000,97.199997,97.199997,17732
2008-01-31,98.000000,99.750000,92.000000,93.699997,93.699997,14431
2008-02-01,96.800003,96.900002,93.199997,93.849998,93.849998,8842
2008-02-04,96.000000,101.000000,96.000000,97.800003,97.800003,38346
2008-02-05,99.000000,104.500000,96.599998,102.000000,102.000000,44966
2008-02-06,99.800003,100.599998,96.000000,99.300003,99.300003,23248
2008-02-07,104.000000,104.199997,97.000000,97.599998,97.599998,32705
2008-02-08,98.000000,99.000000,90.099998,92.900002,92.900002,25074
2008-02-11,90.000000,93.400002,85.000000,86.500000,86.500000,11574
2008-02-12,89.000000,90.000000,78.000000,80.099998,80.099998,18156
2008-02-13,80.500000,82.849998,76.500000,78.949997,78.949997,16857
2008-02-14,82.000000,84.550003,82.000000,83.000000,83.000000,24435
2008-02-15,83.849998,87.900002,81.150002,86.500000,86.500000,25733
2008-02-18,88.400002,94.900002,86.500000,91.650002,91.650002,28667
2008-02-19,93.000000,97.800003,91.250000,92.650002,92.650002,25423
2008-02-20,91.000000,92.849998,86.599998,88.550003,88.550003,19233
2008-02-21,91.500000,91.900002,88.550003,89.650002,89.650002,23658
2008-02-22,85.000000,89.800003,85.000000,87.650002,87.650002,6884
2008-02-25,89.250000,90.000000,85.050003,86.050003,86.050003,7747
2008-02-26,85.300003,88.500000,85.050003,86.300003,86.300003,10023
2008-02-27,88.699997,94.849998,87.900002,91.150002,91.150002,59235
2008-02-28,92.500000,94.800003,90.099998,91.150002,91.150002,13971
2008-02-29,92.599998,95.300003,87.599998,89.699997,89.699997,33441
2008-03-03,82.599998,87.900002,81.199997,82.199997,82.199997,12325
2008-03-04,82.650002,85.949997,76.550003,77.500000,77.500000,26835
2008-03-05,82.400002,82.449997,73.500000,73.500000,73.500000,17996
2008-03-07,71.000000,72.000000,66.949997,68.000000,68.000000,30981
2008-03-10,67.000000,67.000000,59.000000,61.250000,61.250000,48435
2008-03-11,61.099998,69.000000,61.099998,68.050003,68.050003,45903
2008-03-12,72.000000,74.500000,68.500000,69.599998,69.599998,20945
2008-03-13,66.050003,68.000000,63.000000,64.349998,64.349998,13258
2008-03-14,62.000000,65.500000,61.549999,65.449997,65.449997,14169
2008-03-17,61.549999,63.900002,56.000000,57.849998,57.849998,22841
2008-03-18,57.099998,60.700001,55.250000,57.500000,57.500000,17153
2008-03-19,60.500000,63.000000,53.150002,53.900002,53.900002,22064
2008-03-24,54.799999,59.900002,49.000000,50.000000,50.000000,27732
2008-03-25,50.200001,54.000000,49.500000,54.000000,54.000000,26022
2008-03-26,54.000000,55.549999,52.000000,53.000000,53.000000,40284
2008-03-27,49.500000,52.200001,44.250000,47.400002,47.400002,67510
2008-03-28,51.349998,56.849998,50.049999,56.849998,56.849998,63785
2008-03-31,68.199997,68.199997,58.400002,68.199997,68.199997,111213
2008-04-01,77.000000,81.800003,75.349998,81.800003,81.800003,346545
2008-04-02,88.500000,89.949997,86.750000,89.949997,89.949997,303137
2008-04-03,93.800003,93.800003,81.500000,84.650002,84.650002,330564
2008-04-04,80.099998,83.949997,78.000000,80.300003,80.300003,99578
2008-04-07,80.400002,86.949997,76.050003,82.849998,82.849998,114312
2008-04-08,83.849998,83.900002,80.400002,81.750000,81.750000,36198
2008-04-09,80.250000,85.849998,77.400002,82.400002,82.400002,52696
2008-04-10,83.199997,83.500000,80.550003,81.050003,81.050003,37982
2008-04-11,81.550003,83.449997,76.000000,77.800003,77.800003,33446
2008-04-15,81.900002,81.900002,76.300003,79.199997,79.199997,20451
2008-04-16,80.500000,83.000000,80.150002,80.900002,80.900002,46375
2008-04-17,82.900002,88.449997,79.199997,85.900002,85.900002,204435
2008-04-21,87.849998,89.800003,84.050003,84.849998,84.849998,42124
2008-04-22,83.000000,85.000000,81.000000,82.550003,82.550003,14148
2008-04-23,80.800003,83.099998,78.449997,81.000000,81.000000,12580
2008-04-24,81.000000,81.000000,77.000000,78.000000,78.000000,11032
2008-04-25,78.000000,80.000000,74.199997,77.000000,77.000000,7741
2008-04-28,76.900002,80.400002,76.000000,78.500000,78.500000,5485
2008-04-29,80.000000,80.000000,76.000000,77.300003,77.300003,7516
2008-04-30,76.099998,79.900002,76.000000,77.650002,77.650002,19910
2008-05-02,78.500000,81.000000,76.500000,77.650002,77.650002,10549
2008-05-05,80.000000,80.000000,75.550003,77.500000,77.500000,8287
2008-05-06,78.000000,78.000000,75.000000,75.400002,75.400002,8601
2008-05-07,75.000000,76.900002,73.099998,75.000000,75.000000,8588
2008-05-08,72.000000,74.050003,71.050003,74.050003,74.050003,7431
2008-05-09,75.599998,75.599998,70.000000,70.099998,70.099998,9107
2008-05-12,66.699997,69.050003,66.699997,68.400002,68.400002,5755
2008-05-13,68.400002,70.949997,68.400002,70.699997,70.699997,14274
2008-05-14,70.849998,70.849998,67.199997,68.849998,68.849998,6199
2008-05-15,68.949997,70.750000,68.000000,68.199997,68.199997,6036
2008-05-16,72.800003,72.800003,68.199997,71.250000,71.250000,12504
2008-05-20,71.949997,72.099998,69.949997,71.750000,71.750000,7442
2008-05-21,71.050003,73.000000,70.500000,72.349998,72.349998,13752
2008-05-22,73.199997,73.199997,70.050003,71.000000,71.000000,7512
2008-05-23,69.800003,71.699997,69.050003,69.050003,69.050003,6897
2008-05-26,66.050003,69.250000,66.050003,67.550003,67.550003,5678
2008-05-27,65.199997,70.849998,65.150002,67.550003,67.550003,5777
2008-05-28,70.000000,70.000000,65.949997,66.949997,66.949997,4584
2008-05-29,66.750000,69.000000,65.000000,67.000000,67.000000,6279
2008-05-30,68.449997,68.900002,65.750000,66.050003,66.050003,6305
2008-06-02,65.099998,68.400002,63.099998,66.800003,66.800003,8304
2008-06-03,64.000000,64.000000,61.250000,62.750000,62.750000,8997
2008-06-04,63.049999,63.049999,59.650002,59.849998,59.849998,4709
2008-06-05,62.299999,62.299999,58.250000,61.349998,61.349998,4895
2008-06-06,63.000000,63.000000,60.099998,60.099998,60.099998,3598
2008-06-09,59.000000,60.000000,57.549999,57.549999,57.549999,4256
2008-06-10,59.500000,60.000000,54.750000,55.700001,55.700001,5457
2008-06-11,57.000000,58.450001,55.099998,58.450001,58.450001,6206
2008-06-12,57.000000,60.000000,55.650002,58.500000,58.500000,4457
2008-06-13,59.599998,61.450001,59.599998,61.450001,61.450001,5751
2008-06-16,64.449997,64.500000,62.049999,64.500000,64.500000,9771
2008-06-17,65.599998,67.699997,65.599998,67.699997,67.699997,6048
2008-06-18,71.000000,71.050003,65.000000,67.500000,67.500000,17554
2008-06-19,68.900002,68.900002,64.199997,64.500000,64.500000,4677
2008-06-20,64.699997,66.400002,61.450001,61.450001,61.450001,3683
2008-06-23,58.450001,59.000000,58.400002,58.400002,58.400002,3523
2008-06-24,55.500000,57.450001,55.500000,55.500000,55.500000,4097
2008-06-25,52.900002,58.000000,52.900002,58.000000,58.000000,9708
2008-06-26,56.150002,59.200001,56.000000,56.250000,56.250000,7117
2008-06-27,55.200001,57.000000,54.150002,55.250000,55.250000,5090
2008-06-30,54.099998,54.750000,52.500000,52.500000,52.500000,3333
2008-07-01,51.000000,52.000000,49.950001,49.950001,49.950001,5279
2008-07-02,51.000000,52.400002,47.500000,51.700001,51.700001,8772
2008-07-03,51.000000,51.000000,49.150002,49.799999,49.799999,3075
2008-07-04,50.000000,50.900002,49.000000,50.150002,50.150002,4565
2008-07-07,53.000000,55.150002,53.000000,55.150002,55.150002,6089
2008-07-08,56.000000,58.400002,52.400002,57.099998,57.099998,9894
2008-07-09,58.099998,62.000000,58.000000,59.049999,59.049999,8451
2008-07-10,57.549999,59.900002,56.299999,57.200001,57.200001,6020
2008-07-11,55.599998,58.450001,55.599998,56.299999,56.299999,5514
2008-07-14,56.450001,56.500000,53.250000,55.049999,55.049999,4795
2008-07-15,52.500000,53.450001,49.700001,50.049999,50.049999,12841
2008-07-16,50.349998,52.500000,48.000000,48.700001,48.700001,4542
2008-07-17,51.000000,53.349998,48.400002,49.500000,49.500000,4463
2008-07-18,49.099998,50.500000,49.099998,50.250000,50.250000,3578
2008-07-21,54.000000,54.700001,49.500000,50.099998,50.099998,6537
2008-07-22,51.000000,55.099998,50.299999,55.099998,55.099998,12158
2008-07-23,58.000000,60.000000,58.000000,60.000000,60.000000,21775
2008-07-24,64.900002,64.900002,57.299999,58.650002,58.650002,16071
2008-07-25,55.000000,61.000000,55.000000,58.150002,58.150002,18590
2008-07-28,60.299999,62.000000,60.099998,61.150002,61.150002,10910
2008-07-29,56.250000,60.849998,56.250000,57.049999,57.049999,6400
2008-07-30,57.000000,62.000000,57.000000,60.700001,60.700001,10900
2008-07-31,61.150002,62.549999,59.200001,59.650002,59.650002,8600
2008-08-01,59.000000,64.699997,59.000000,59.650002,59.650002,32800
2008-08-04,58.750000,62.000000,58.750000,61.099998,61.099998,13200
2008-08-05,61.549999,66.000000,61.000000,64.900002,64.900002,20600
2008-08-06,66.500000,66.500000,61.000000,61.650002,61.650002,17300
2008-08-07,60.700001,63.099998,60.700001,62.349998,62.349998,11200
2008-08-08,63.500000,63.500000,59.950001,60.700001,60.700001,11800
2008-08-11,63.900002,63.900002,60.799999,61.400002,61.400002,18800
2008-08-12,60.700001,61.750000,59.500000,60.349998,60.349998,9500
2008-08-13,59.099998,61.849998,59.099998,60.900002,60.900002,8400
2008-08-14,60.000000,60.000000,57.500000,57.650002,57.650002,7000
2008-08-18,58.700001,58.700001,56.349998,56.400002,56.400002,4493
2008-08-19,56.450001,58.000000,55.500000,57.000000,57.000000,4473
2008-08-20,57.000000,57.950001,55.599998,56.650002,56.650002,6357
2008-08-21,57.400002,59.400002,57.000000,57.349998,57.349998,13680
2008-08-22,57.599998,58.400002,56.500000,57.099998,57.099998,12995
2008-08-25,58.000000,59.000000,55.049999,55.500000,55.500000,8679
2008-08-26,55.599998,56.299999,55.000000,55.400002,55.400002,3339
2008-08-27,55.250000,57.200001,54.599998,56.250000,56.250000,4479
2008-08-28,56.000000,56.250000,53.500000,54.000000,54.000000,4461
2008-08-29,55.650002,55.650002,54.099998,54.450001,54.450001,5349
2008-09-01,52.500000,55.849998,52.000000,54.450001,54.450001,8317
2008-09-02,55.000000,55.150002,54.000000,54.099998,54.099998,7451
2008-09-04,55.000000,55.000000,53.599998,53.849998,53.849998,7764
2008-09-05,54.700001,54.700001,53.049999,54.000000,54.000000,3520
2008-09-08,55.099998,58.000000,53.549999,54.000000,54.000000,20453
2008-09-09,56.750000,64.800003,52.900002,61.650002,61.650002,252560
2008-09-10,62.000000,70.800003,61.000000,68.400002,68.400002,997593
2008-09-11,67.599998,69.349998,62.599998,63.200001,63.200001,340850
2008-09-12,65.500000,65.500000,56.099998,57.150002,57.150002,118457
2008-09-15,54.349998,54.349998,48.299999,50.650002,50.650002,78807
2008-09-16,48.000000,53.500000,45.099998,52.349998,52.349998,77108
2008-09-17,53.000000,53.549999,49.500000,49.500000,49.500000,20346
2008-09-18,47.500000,48.000000,44.250000,45.900002,45.900002,59569
2008-09-19,48.000000,49.150002,47.299999,48.700001,48.700001,34371
2008-09-22,49.299999,52.000000,45.500000,46.299999,46.299999,67743
2008-09-23,42.000000,47.000000,42.000000,44.799999,44.799999,26220
2008-09-24,45.900002,53.750000,44.750000,53.750000,53.750000,284328
2008-09-25,54.750000,55.750000,50.049999,50.500000,50.500000,430594
2008-09-26,50.950001,52.500000,46.250000,47.450001,47.450001,120294
2008-09-29,48.000000,49.500000,41.799999,42.400002,42.400002,55018
2008-09-30,40.000000,43.400002,35.500000,41.049999,41.049999,67757
2008-10-01,41.599998,45.400002,41.599998,43.250000,43.250000,48986
2008-10-03,43.000000,46.700001,42.200001,43.150002,43.150002,118681
2008-10-06,42.000000,42.000000,36.200001,37.450001,37.450001,49568
2008-10-07,36.000000,40.000000,36.000000,37.700001,37.700001,37101
2008-10-08,32.200001,35.000000,31.250000,33.349998,33.349998,30718
2008-10-10,29.000000,33.500000,29.000000,30.850000,30.850000,51279
2008-10-13,33.000000,33.900002,31.250000,33.000000,33.000000,23097
2008-10-14,33.750000,38.500000,33.750000,34.450001,34.450001,33023
2008-10-15,32.000000,34.950001,30.549999,31.100000,31.100000,15959
2008-10-16,28.000000,31.350000,26.000000,30.000000,30.000000,19515
2008-10-17,31.900000,32.500000,27.000000,28.049999,28.049999,18453
2008-10-20,29.500000,30.500000,27.100000,29.150000,29.150000,17068
2008-10-21,29.000000,30.299999,28.600000,29.299999,29.299999,10157
2008-10-22,29.000000,29.450001,27.750000,28.049999,28.049999,6098
2008-10-23,27.500000,27.500000,26.200001,26.450001,26.450001,9053
2008-10-24,26.250000,26.250000,22.100000,23.600000,23.600000,15831
2008-10-27,22.500000,24.200001,20.549999,21.700001,21.700001,11241
2008-10-29,24.000000,24.950001,22.500000,23.950001,23.950001,12081
2008-10-31,23.950001,27.000000,23.600000,25.350000,25.350000,10783
2008-11-03,26.000000,26.000000,24.799999,25.400000,25.400000,14067
2008-11-04,25.200001,27.950001,24.500000,27.350000,27.350000,16030
2008-11-05,29.600000,31.900000,27.600000,28.000000,28.000000,39459
2008-11-06,28.000000,28.200001,25.500000,26.850000,26.850000,15309
2008-11-07,27.150000,30.000000,26.000000,28.299999,28.299999,20392
2008-11-10,30.500000,33.950001,29.000000,33.950001,33.950001,79135
2008-11-11,34.500000,36.900002,32.500000,33.000000,33.000000,106215
2008-11-12,32.500000,33.500000,30.900000,32.349998,32.349998,28883
2008-11-14,32.599998,32.799999,29.250000,29.900000,29.900000,13995
2008-11-17,31.000000,31.000000,27.799999,28.650000,28.650000,19919
2008-11-18,29.000000,29.000000,26.799999,27.200001,27.200001,12363
2008-11-19,29.500000,29.500000,23.400000,23.900000,23.900000,21659
2008-11-20,23.900000,24.000000,22.000000,23.850000,23.850000,7189
2008-11-21,24.400000,25.450001,22.549999,25.000000,25.000000,12330
2008-11-24,25.400000,26.299999,24.549999,24.900000,24.900000,153031
2008-11-25,26.100000,26.950001,24.200001,24.200001,24.200001,9876
2008-11-26,24.500000,25.000000,22.150000,23.799999,23.799999,11893
2008-11-27,null,null,null,null,null,null
2008-11-28,24.000000,25.100000,22.049999,24.950001,24.950001,12532
2008-12-01,25.000000,25.600000,24.000000,24.350000,24.350000,28250
2008-12-02,23.700001,23.700001,22.350000,22.549999,22.549999,7290
2008-12-03,24.299999,24.299999,22.549999,23.000000,23.000000,6833
2008-12-04,23.049999,23.700001,22.200001,22.900000,22.900000,24499
2008-12-05,23.150000,23.900000,21.200001,21.799999,21.799999,21079
2008-12-08,22.950001,24.400000,21.900000,23.200001,23.200001,91535
2008-12-10,24.500000,25.700001,21.200001,22.150000,22.150000,363203
2008-12-11,22.200001,23.799999,21.900000,22.950001,22.950001,66536
2008-12-12,23.000000,23.100000,22.200001,22.549999,22.549999,28354
2008-12-15,22.900000,24.049999,22.900000,23.750000,23.750000,47577
2008-12-16,23.850000,25.900000,23.500000,25.049999,25.049999,84649
2008-12-17,25.900000,26.000000,22.600000,23.049999,23.049999,46270
2008-12-18,24.000000,24.549999,22.600000,24.200001,24.200001,33183
2008-12-19,24.250000,24.799999,23.500000,23.500000,23.500000,30727
2008-12-22,24.299999,26.500000,23.799999,24.950001,24.950001,118963
2008-12-23,24.900000,24.900000,23.400000,23.400000,23.400000,25350
2008-12-24,23.000000,23.450001,22.549999,23.000000,23.000000,21717
2008-12-26,23.000000,23.850000,21.549999,22.000000,22.000000,17844
2008-12-29,22.250000,22.799999,21.500000,22.600000,22.600000,12628
2008-12-30,23.000000,23.049999,22.200001,22.400000,22.400000,7965
2008-12-31,23.000000,23.000000,21.799999,21.950001,21.950001,28267
2009-01-02,24.850000,26.700001,23.700001,24.799999,24.799999,137115
2009-01-05,25.500000,25.850000,24.100000,24.900000,24.900000,52909
2009-01-06,24.700001,27.600000,24.700001,25.750000,25.750000,148543
2009-01-07,26.400000,26.799999,21.600000,22.000000,22.000000,53089
2009-01-09,20.900000,22.000000,19.350000,20.400000,20.400000,31937
2009-01-12,20.850000,20.850000,19.500000,19.799999,19.799999,14719
2009-01-13,20.000000,20.799999,19.400000,19.750000,19.750000,6258
2009-01-14,19.750000,20.700001,19.400000,20.150000,20.150000,9550
2009-01-15,19.350000,20.000000,19.000000,19.450001,19.450001,16703
2009-01-16,20.400000,20.750000,19.750000,20.100000,20.100000,10356
2009-01-19,20.299999,21.400000,20.100000,20.650000,20.650000,5272
2009-01-20,20.049999,21.799999,19.900000,20.299999,20.299999,83580
2009-01-21,19.500000,20.250000,18.650000,18.850000,18.850000,15804
2009-01-22,19.299999,19.450001,17.900000,18.299999,18.299999,34918
2009-01-23,18.450001,18.500000,17.200001,17.549999,17.549999,20265
2009-01-27,18.000000,18.400000,17.000000,17.400000,17.400000,15601
2009-01-28,18.100000,18.750000,17.049999,18.500000,18.500000,26141
2009-01-29,18.850000,18.850000,18.000000,18.000000,18.000000,6966
2009-01-30,17.450001,19.200001,17.350000,18.450001,18.450001,14685
2009-02-02,18.900000,19.350000,18.000000,18.500000,18.500000,16405
2009-02-03,18.850000,20.750000,17.799999,18.950001,18.950001,12993
2009-02-04,18.799999,20.650000,18.799999,19.600000,19.600000,36584
2009-02-05,19.350000,19.549999,18.299999,18.549999,18.549999,9419
2009-02-06,19.200001,20.900000,19.100000,20.450001,20.450001,27114
2009-02-09,21.250000,21.250000,20.400000,21.000000,21.000000,26310
2009-02-10,21.000000,23.350000,20.600000,21.150000,21.150000,64779
2009-02-11,20.750000,23.500000,20.600000,21.500000,21.500000,25824
2009-02-12,22.450001,22.450001,21.000000,21.400000,21.400000,17454
2009-02-13,22.500000,22.850000,20.950001,21.900000,21.900000,20192
2009-02-16,22.000000,22.299999,20.750000,21.000000,21.000000,13059
2009-02-17,21.299999,21.299999,19.750000,20.100000,20.100000,12091
2009-02-18,17.000000,20.450001,17.000000,19.400000,19.400000,9232
2009-02-19,19.549999,21.250000,19.100000,19.100000,19.100000,18096
2009-02-20,20.250000,23.700001,19.000000,23.049999,23.049999,181328
2009-02-24,24.950001,24.950001,21.500000,22.350000,22.350000,714569
2009-02-25,22.600000,22.600000,20.150000,20.250000,20.250000,44218
2009-02-26,20.100000,21.250000,19.500000,19.950001,19.950001,74289
2009-02-27,20.500000,21.600000,19.500000,20.250000,20.250000,114217
2009-03-02,19.799999,21.200001,18.750000,19.200001,19.200001,90085
2009-03-03,19.500000,19.900000,18.500000,18.600000,18.600000,85556
2009-03-04,19.200001,19.200001,17.799999,18.000000,18.000000,26567
2009-03-05,18.400000,19.150000,18.049999,18.299999,18.299999,71227
2009-03-06,17.900000,19.500000,17.750000,18.250000,18.250000,48663
2009-03-09,18.049999,18.049999,17.000000,17.000000,17.000000,16508
2009-03-12,17.500000,18.549999,16.799999,17.350000,17.350000,111839
2009-03-13,17.799999,18.850000,17.350000,18.200001,18.200001,23073
2009-03-16,18.200001,18.850000,18.200001,18.700001,18.700001,57067
2009-03-17,18.850000,20.250000,18.400000,18.700001,18.700001,29557
2009-03-18,19.000000,19.500000,18.500000,18.750000,18.750000,16527
2009-03-19,19.000000,19.900000,18.000000,18.500000,18.500000,31825
2009-03-20,19.500000,19.500000,18.549999,18.850000,18.850000,9540
2009-03-23,19.150000,19.700001,18.700001,19.150000,19.150000,22910
2009-03-24,19.750000,20.000000,18.100000,18.750000,18.750000,19196
2009-03-25,18.350000,20.250000,18.350000,19.549999,19.549999,29482
2009-03-26,19.900000,20.200001,18.799999,19.200001,19.200001,22858
2009-03-27,19.700001,20.000000,19.100000,19.299999,19.299999,11955
2009-03-30,19.299999,19.299999,18.400000,18.650000,18.650000,6207
2009-03-31,18.150000,19.650000,18.150000,18.900000,18.900000,20033
2009-04-01,19.200001,21.000000,18.950001,19.600000,19.600000,21538
2009-04-02,20.700001,21.700001,20.049999,20.650000,20.650000,57180
2009-04-06,21.200001,23.400000,20.900000,22.250000,22.250000,83808
2009-04-08,20.850000,23.200001,20.850000,22.750000,22.750000,35958
2009-04-09,23.000000,23.900000,22.100000,23.100000,23.100000,64441
2009-04-13,23.299999,24.799999,23.299999,24.049999,24.049999,68263
2009-04-15,24.500000,27.750000,23.500000,27.049999,27.049999,202121
2009-04-16,27.950001,28.000000,23.500000,23.900000,23.900000,121507
2009-04-17,25.350000,25.950001,23.750000,24.400000,24.400000,63787
2009-04-20,25.650000,27.500000,24.650000,26.850000,26.850000,188292
2009-04-21,26.500000,26.500000,25.000000,25.200001,25.200001,56644
2009-04-22,25.850000,26.000000,24.100000,25.200001,25.200001,105084
2009-04-23,25.000000,30.000000,20.350000,21.049999,21.049999,3308872
2009-04-24,21.000000,24.400000,21.000000,23.900000,23.900000,986058
2009-04-27,23.750000,23.750000,22.549999,22.900000,22.900000,245237
2009-04-28,23.000000,23.000000,21.049999,21.200001,21.200001,152281
2009-04-29,21.049999,21.850000,21.049999,21.400000,21.400000,113748
2009-04-30,21.400000,21.400000,21.400000,21.400000,21.400000,0
2009-05-04,22.200001,23.850000,21.799999,23.150000,23.150000,213474
2009-05-05,23.049999,24.000000,22.900000,23.400000,23.400000,156013
2009-05-06,23.500000,24.500000,22.500000,22.850000,22.850000,368032
