Date,Open,High,Low,Close,Adj Close,Volume
2009-11-12,95.000000,95.500000,93.599998,94.250000,94.250000,358062
2009-11-13,94.000000,95.500000,92.500000,93.050003,93.050003,313045
2009-11-16,93.500000,94.300003,91.750000,92.050003,92.050003,838109
2009-11-17,92.500000,93.699997,91.599998,92.150002,92.150002,316562
2009-11-18,92.199997,94.949997,91.599998,94.349998,94.349998,577751
2009-11-19,94.900002,97.500000,92.599998,92.949997,92.949997,925235
2009-11-20,93.550003,93.900002,92.800003,93.000000,93.000000,188529
2009-11-23,94.849998,95.550003,93.199997,94.199997,94.199997,313178
2009-11-24,94.500000,96.800003,93.550003,95.699997,95.699997,472036
2009-11-25,96.000000,96.800003,94.550003,94.800003,94.800003,285158
2009-11-26,95.599998,96.500000,93.400002,94.099998,94.099998,232756
2009-11-27,94.000000,94.300003,92.500000,93.900002,93.900002,187249
2009-11-30,95.000000,95.500000,94.000000,94.400002,94.400002,105765
2009-12-01,95.000000,95.300003,94.500000,94.849998,94.849998,83927
2009-12-02,95.500000,98.250000,94.050003,97.750000,97.750000,407700
2009-12-03,98.500000,99.599998,97.449997,98.550003,98.550003,354582
2009-12-04,98.400002,99.099998,96.699997,96.949997,96.949997,184378
2009-12-07,97.599998,98.099998,92.000000,92.500000,92.500000,532372
2009-12-08,92.500000,94.349998,92.500000,93.699997,93.699997,205405
2009-12-09,94.000000,95.000000,93.400002,94.150002,94.150002,230065
2009-12-10,95.400002,96.449997,94.250000,95.699997,95.699997,320962
2009-12-11,96.000000,96.800003,95.099998,95.949997,95.949997,293065
2009-12-14,96.250000,96.849998,95.150002,96.500000,96.500000,141426
2009-12-15,96.500000,98.000000,96.099998,96.300003,96.300003,171183
2009-12-16,96.300003,96.800003,95.500000,96.250000,96.250000,65293
2009-12-17,96.050003,97.800003,96.050003,96.800003,96.800003,151798
2009-12-18,96.500000,97.500000,93.550003,97.000000,97.000000,3072120
2009-12-21,97.500000,98.900002,96.000000,97.900002,97.900002,182168
2009-12-22,98.599998,99.900002,97.050003,97.349998,97.349998,535407
2009-12-23,97.900002,100.500000,97.800003,98.900002,98.900002,522990
2009-12-24,99.500000,99.949997,99.300003,99.500000,99.500000,9980
2009-12-29,99.000000,100.800003,98.000000,98.150002,98.150002,144280
2009-12-30,98.599998,99.400002,97.849998,98.449997,98.449997,109737
2009-12-31,99.300003,99.699997,98.500000,99.099998,99.099998,155171
2010-01-04,99.750000,100.000000,99.000000,99.099998,99.099998,280862
2010-01-05,99.300003,112.349998,99.300003,105.099998,105.099998,6257584
2010-01-06,105.900002,110.900002,105.900002,107.500000,107.500000,3335304
2010-01-07,108.000000,108.250000,104.750000,105.050003,105.050003,766364
2010-01-08,105.000000,106.849998,103.300003,103.699997,103.699997,529225
2010-01-11,104.800003,107.599998,104.000000,106.050003,106.050003,918645
2010-01-12,107.400002,107.400002,103.199997,103.650002,103.650002,712839
2010-01-13,103.900002,104.300003,101.599998,102.000000,102.000000,487905
2010-01-14,102.900002,103.750000,101.150002,101.699997,101.699997,1241153
2010-01-15,102.000000,102.400002,100.800003,101.150002,101.150002,493149
2010-01-18,101.099998,102.000000,100.400002,100.849998,100.849998,446672
2010-01-19,101.000000,102.000000,100.000000,100.650002,100.650002,447239
2010-01-20,101.800003,103.400002,100.150002,101.050003,101.050003,1037873
2010-01-21,103.300003,103.300003,99.650002,100.650002,100.650002,434640
2010-01-22,99.800003,102.000000,98.000000,100.699997,100.699997,590493
2010-01-25,100.000000,102.800003,100.000000,102.000000,102.000000,380617
2010-01-27,102.000000,102.900002,99.000000,99.650002,99.650002,430943
2010-01-28,100.300003,101.500000,98.300003,98.949997,98.949997,321541
2010-01-29,97.199997,101.599998,97.000000,100.000000,100.000000,2299108
2010-02-01,100.150002,103.199997,100.150002,101.900002,101.900002,837539
2010-02-02,103.099998,103.949997,99.000000,101.550003,101.550003,11850335
2010-02-03,101.949997,105.250000,101.000000,104.400002,104.400002,6209466
2010-02-04,105.000000,106.400002,104.250000,104.949997,104.949997,3509128
2010-02-05,102.800003,104.800003,101.550003,104.050003,104.050003,1167000
2010-02-06,null,null,null,null,null,null
2010-02-08,105.699997,108.900002,105.000000,106.199997,106.199997,1813200
2010-02-09,106.000000,110.000000,105.300003,108.099998,108.099998,2071800
2010-02-10,108.650002,108.900002,106.000000,106.599998,106.599998,735300
2010-02-11,107.599998,107.599998,106.099998,106.849998,106.849998,333300
2010-02-15,108.500000,108.500000,105.300003,107.500000,107.500000,671700
2010-02-16,108.000000,108.750000,107.000000,108.050003,108.050003,532500
2010-02-17,108.550003,109.800003,106.900002,108.250000,108.250000,5201600
2010-02-18,108.400002,108.500000,106.599998,107.050003,107.050003,261500
2010-02-19,106.500000,107.599998,106.050003,106.650002,106.650002,257100
2010-02-22,107.099998,108.000000,105.500000,106.000000,106.000000,286300
2010-02-23,106.000000,107.199997,102.800003,105.849998,105.849998,198700
2010-02-24,105.099998,106.000000,104.800003,105.250000,105.250000,122300
2010-02-25,105.500000,107.349998,105.000000,107.000000,107.000000,386500
2010-02-26,107.000000,108.699997,103.000000,106.349998,106.349998,912900
2010-03-02,103.849998,106.599998,100.849998,105.849998,105.849998,1536900
2010-03-03,106.150002,107.199997,104.750000,106.300003,106.300003,361800
2010-03-04,106.599998,107.800003,106.449997,107.500000,107.500000,425800
2010-03-05,107.900002,109.000000,107.199997,108.050003,108.050003,479900
2010-03-08,109.500000,110.900002,107.550003,107.900002,107.900002,5223300
2010-03-09,108.000000,109.449997,107.099998,108.900002,108.900002,280200
2010-03-10,109.099998,109.099998,107.800003,108.050003,108.050003,209900
2010-03-11,106.599998,109.699997,106.000000,109.300003,109.300003,606600
2010-03-12,109.000000,110.199997,108.099998,109.800003,109.800003,659900
2010-03-15,109.500000,110.099998,108.500000,110.000000,110.000000,461700
2010-03-16,110.000000,114.000000,109.849998,112.849998,112.849998,1016300
2010-03-17,114.050003,115.500000,112.099998,112.550003,112.550003,937700
2010-03-18,112.250000,114.900002,111.699997,114.300003,114.300003,493500
2010-03-19,113.949997,115.000000,112.800003,114.449997,114.449997,554400
2010-03-22,113.000000,114.500000,111.800003,113.650002,113.650002,531600
2010-03-23,113.949997,115.000000,113.500000,114.699997,114.699997,701500
2010-03-25,114.500000,115.500000,114.449997,114.900002,114.900002,480500
2010-03-26,115.000000,117.800003,115.000000,116.550003,116.550003,2971000
2010-03-29,117.800003,117.800003,115.000000,115.150002,115.150002,224200
2010-03-30,115.900002,117.500000,115.199997,115.599998,115.599998,271700
2010-03-31,116.000000,116.800003,115.099998,115.949997,115.949997,205618
2010-04-01,116.500000,117.000000,115.199997,115.400002,115.400002,285703
2010-04-05,115.500000,116.800003,115.250000,116.199997,116.199997,226227
2010-04-06,116.500000,117.300003,114.500000,117.000000,117.000000,559036
2010-04-07,117.000000,121.949997,117.000000,119.000000,119.000000,1410905
2010-04-08,119.000000,119.900002,113.900002,115.400002,115.400002,703105
2010-04-09,116.199997,117.500000,115.599998,117.099998,117.099998,427601
2010-04-12,117.949997,118.000000,115.599998,117.050003,117.050003,137283
2010-04-13,117.000000,119.250000,116.000000,118.650002,118.650002,360597
2010-04-15,120.000000,120.099998,116.699997,117.900002,117.900002,324717
2010-04-16,118.000000,119.900002,116.800003,118.150002,118.150002,225121
2010-04-19,117.000000,118.199997,115.400002,115.849998,115.849998,322316
2010-04-20,116.099998,118.199997,116.099998,116.849998,116.849998,211894
2010-04-21,117.300003,124.000000,117.300003,120.599998,120.599998,1837226
2010-04-22,121.000000,121.699997,118.150002,119.500000,119.500000,292754
2010-04-23,119.900002,121.000000,118.500000,118.750000,118.750000,178861
2010-04-26,118.099998,121.250000,115.050003,119.750000,119.750000,162731
2010-04-27,120.099998,120.550003,119.199997,119.599998,119.599998,372001
2010-04-28,117.900002,120.000000,117.199997,118.900002,118.900002,286157
2010-04-29,119.900002,123.900002,119.250000,123.300003,123.300003,8328999
2010-04-30,123.000000,128.800003,122.750000,125.150002,125.150002,3774448
2010-05-03,125.599998,127.699997,124.500000,125.550003,125.550003,564365
2010-05-04,126.699997,128.000000,121.099998,122.150002,122.150002,573067
2010-05-05,120.349998,125.300003,119.099998,124.800003,124.800003,563921
2010-05-06,125.050003,125.050003,121.099998,122.650002,122.650002,302956
2010-05-07,120.000000,121.000000,114.650002,117.150002,117.150002,677539
2010-05-10,119.400002,121.099998,118.349998,119.949997,119.949997,317642
2010-05-11,120.500000,122.699997,118.500000,121.000000,121.000000,404455
2010-05-12,121.000000,122.449997,118.949997,120.150002,120.150002,232991
2010-05-13,120.500000,122.349998,120.300003,120.949997,120.949997,119811
2010-05-14,120.500000,122.199997,119.000000,120.699997,120.699997,147620
2010-05-17,120.000000,121.000000,118.599998,120.500000,120.500000,138674
2010-05-18,121.500000,123.349998,120.000000,120.699997,120.699997,176827
2010-05-19,120.050003,120.500000,117.000000,117.550003,117.550003,185792
2010-05-20,118.000000,120.000000,117.150002,117.599998,117.599998,152684
2010-05-21,115.750000,117.000000,114.400002,115.550003,115.550003,149247
2010-05-24,118.000000,119.199997,116.150002,116.550003,116.550003,152780
2010-05-25,116.500000,117.000000,114.000000,114.449997,114.449997,108706
2010-05-26,115.449997,118.000000,114.400002,117.050003,117.050003,133949
2010-05-27,117.300003,117.300003,115.300003,116.300003,116.300003,61642
2010-05-28,116.000000,119.849998,116.000000,119.250000,119.250000,154804
2010-05-31,118.099998,121.500000,118.099998,121.050003,121.050003,141837
2010-06-01,119.650002,121.699997,118.349998,118.699997,118.699997,94403
2010-06-02,118.000000,121.000000,118.000000,118.849998,118.849998,172779
2010-06-03,119.300003,120.800003,118.699997,119.199997,119.199997,186454
2010-06-04,120.000000,120.000000,118.050003,118.250000,118.250000,78785
2010-06-07,116.199997,117.800003,115.650002,116.949997,116.949997,76845
2010-06-08,117.550003,117.550003,115.500000,115.800003,115.800003,92690
2010-06-09,115.800003,116.599998,114.750000,114.949997,114.949997,82403
2010-06-10,115.250000,117.250000,115.250000,116.849998,116.849998,77692
2010-06-11,117.250000,122.000000,117.250000,121.050003,121.050003,540508
2010-06-14,122.500000,124.900002,122.400002,124.250000,124.250000,376725
2010-06-15,124.250000,125.000000,121.599998,122.050003,122.050003,120583
2010-06-16,123.000000,123.750000,122.199997,122.849998,122.849998,172697
2010-06-17,123.000000,123.849998,120.849998,123.099998,123.099998,211030
2010-06-18,123.750000,124.949997,122.099998,123.000000,123.000000,222719
2010-06-21,124.300003,125.199997,123.300003,124.800003,124.800003,269074
2010-06-22,124.800003,124.800003,121.500000,121.949997,121.949997,168055
2010-06-23,122.550003,124.699997,121.550003,121.849998,121.849998,161013
2010-06-24,121.849998,122.949997,119.699997,120.050003,120.050003,218185
2010-06-25,119.300003,121.650002,119.000000,120.050003,120.050003,167949
2010-06-28,121.800003,124.449997,120.550003,123.949997,123.949997,240444
2010-06-29,123.000000,124.449997,122.050003,123.550003,123.550003,151835
2010-06-30,121.650002,127.000000,121.650002,126.400002,126.400002,450384
2010-07-01,126.000000,127.000000,125.000000,126.400002,126.400002,234294
2010-07-02,127.500000,127.500000,124.550003,124.849998,124.849998,120064
2010-07-05,125.000000,129.250000,124.800003,126.199997,126.199997,393127
2010-07-06,126.000000,127.500000,125.300003,125.750000,125.750000,115858
2010-07-07,126.400002,126.400002,123.849998,124.099998,124.099998,96074
2010-07-08,125.849998,126.349998,124.300003,124.949997,124.949997,96659
2010-07-09,125.150002,128.250000,124.849998,127.500000,127.500000,319167
2010-07-12,126.599998,127.900002,124.000000,124.900002,124.900002,227912
2010-07-13,124.949997,125.250000,122.849998,123.099998,123.099998,196310
2010-07-14,124.449997,126.750000,123.250000,126.300003,126.300003,303275
2010-07-15,126.250000,127.750000,125.449997,126.900002,126.900002,138115
2010-07-16,126.000000,127.000000,125.599998,126.500000,126.500000,86278
2010-07-19,126.000000,126.400002,125.050003,125.900002,125.900002,96749
2010-07-20,126.000000,127.250000,124.849998,125.349998,125.349998,108007
2010-07-21,125.349998,127.099998,125.099998,126.199997,126.199997,3146740
2010-07-22,126.250000,128.899994,126.150002,127.550003,127.550003,521427
2010-07-23,129.250000,133.800003,126.550003,127.949997,127.949997,2716503
2010-07-26,129.899994,129.899994,127.800003,128.300003,128.300003,178828
2010-07-27,128.899994,129.500000,127.599998,128.649994,128.649994,178346
2010-07-28,129.449997,129.449997,127.099998,127.400002,127.400002,134643
2010-07-29,127.500000,128.699997,126.800003,127.699997,127.699997,157155
2010-07-30,127.650002,129.449997,127.000000,127.500000,127.500000,306676
2010-08-02,129.000000,135.250000,128.199997,134.550003,134.550003,1131874
2010-08-03,135.500000,136.350006,133.550003,134.300003,134.300003,966549
2010-08-04,134.899994,137.699997,134.000000,135.850006,135.850006,1324653
2010-08-05,136.899994,137.750000,134.800003,135.199997,135.199997,422722
2010-08-06,135.000000,136.449997,132.550003,134.800003,134.800003,358405
2010-08-09,135.000000,136.699997,135.000000,136.350006,136.350006,133279
2010-08-10,137.000000,141.800003,136.500000,140.600006,140.600006,832299
2010-08-11,140.000000,144.449997,140.000000,140.800003,140.800003,515113
2010-08-12,140.000000,143.149994,139.149994,141.300003,141.300003,291526
2010-08-13,140.899994,142.000000,138.199997,139.800003,139.800003,647512
2010-08-16,138.100006,141.000000,137.399994,137.850006,137.850006,236576
2010-08-17,138.550003,139.250000,137.000000,137.500000,137.500000,191531
2010-08-18,138.000000,139.699997,136.449997,139.100006,139.100006,252958
2010-08-19,139.699997,140.500000,137.050003,140.149994,140.149994,525472
2010-08-20,140.600006,141.399994,139.100006,139.800003,139.800003,671468
2010-08-23,140.000000,143.850006,139.100006,139.949997,139.949997,745044
2010-08-24,140.399994,142.000000,138.199997,139.500000,139.500000,269325
2010-08-25,140.000000,140.800003,136.050003,137.149994,137.149994,381342
2010-08-26,137.850006,139.800003,136.600006,137.149994,137.149994,285914
2010-08-27,137.399994,138.500000,135.199997,135.699997,135.699997,232859
2010-08-30,137.449997,137.500000,134.850006,136.000000,136.000000,279064
2010-08-31,134.600006,136.449997,134.000000,135.949997,135.949997,140039
2010-09-01,137.000000,138.250000,136.550003,138.050003,138.050003,153676
2010-09-02,133.699997,135.300003,131.199997,133.199997,133.199997,688977
2010-09-03,135.149994,136.250000,133.199997,133.850006,133.850006,315615
2010-09-06,134.500000,136.699997,134.000000,136.449997,136.449997,279749
2010-09-07,136.899994,138.199997,135.500000,137.350006,137.350006,237655
2010-09-08,140.000000,142.000000,138.500000,140.500000,140.500000,742997
2010-09-09,141.100006,141.100006,138.250000,138.899994,138.899994,200075
2010-09-13,141.000000,144.500000,139.649994,143.250000,143.250000,672393
2010-09-14,144.000000,144.550003,140.600006,141.199997,141.199997,244950
2010-09-15,142.399994,142.949997,139.800003,140.649994,140.649994,299029
2010-09-16,140.000000,141.199997,138.800003,139.350006,139.350006,268168
2010-09-17,140.000000,140.000000,137.500000,138.149994,138.149994,258753
2010-09-20,139.000000,141.750000,137.300003,139.199997,139.199997,233742
2010-09-21,139.949997,140.899994,137.500000,138.149994,138.149994,161961
2010-09-22,138.199997,138.949997,136.300003,137.250000,137.250000,128243
2010-09-23,137.899994,137.899994,136.199997,136.550003,136.550003,79211
2010-09-24,137.000000,137.649994,135.500000,136.000000,136.000000,146249
2010-09-27,138.000000,138.000000,135.199997,135.800003,135.800003,195944
2010-09-28,135.500000,136.000000,134.100006,134.850006,134.850006,141327
2010-09-29,135.000000,135.750000,134.500000,135.000000,135.000000,179174
2010-09-30,135.000000,135.000000,133.550003,134.100006,134.100006,101324
2010-10-01,134.399994,135.250000,133.500000,134.350006,134.350006,341659
2010-10-04,135.500000,135.899994,133.000000,133.350006,133.350006,450995
2010-10-05,133.899994,138.199997,133.000000,137.199997,137.199997,495743
2010-10-06,138.050003,139.949997,135.550003,136.600006,136.600006,336846
2010-10-07,136.149994,138.500000,136.149994,137.100006,137.100006,227852
2010-10-08,138.399994,139.000000,135.149994,135.899994,135.899994,216554
2010-10-11,137.699997,140.500000,137.100006,137.550003,137.550003,273778
2010-10-12,137.699997,138.000000,134.500000,135.449997,135.449997,137196
2010-10-13,135.000000,136.550003,134.800003,135.050003,135.050003,128923
2010-10-14,135.100006,136.449997,133.699997,134.250000,134.250000,123663
2010-10-15,134.750000,134.949997,133.000000,133.399994,133.399994,112687
2010-10-18,133.949997,134.000000,130.300003,132.600006,132.600006,162300
2010-10-19,132.000000,135.000000,132.000000,133.449997,133.449997,93800
2010-10-20,128.000000,135.100006,128.000000,133.699997,133.699997,82099
2010-10-21,134.350006,134.750000,133.500000,134.050003,134.050003,77630
2010-10-22,134.399994,134.899994,133.600006,134.100006,134.100006,73955
2010-10-25,135.000000,135.949997,134.000000,134.300003,134.300003,185520
2010-10-26,134.550003,135.000000,132.199997,132.449997,132.449997,111341
2010-10-27,132.750000,133.199997,131.000000,131.350006,131.350006,93366
2010-10-28,133.000000,133.000000,128.000000,128.649994,128.649994,292305
2010-10-29,128.000000,130.300003,127.550003,128.850006,128.850006,149443
2010-11-01,130.000000,132.500000,129.300003,131.000000,131.000000,45560
2010-11-02,131.850006,133.699997,131.100006,132.699997,132.699997,103368
2010-11-03,133.500000,139.899994,133.100006,139.300003,139.300003,492883
2010-11-04,139.300003,142.399994,137.500000,140.649994,140.649994,435695
2010-11-08,142.899994,142.899994,138.699997,141.149994,141.149994,121976
2010-11-09,141.500000,142.600006,140.250000,141.649994,141.649994,207296
2010-11-10,141.000000,142.399994,139.250000,139.899994,139.899994,100764
2010-11-11,140.000000,142.199997,135.000000,137.199997,137.199997,175411
2010-11-12,137.800003,144.399994,137.149994,137.699997,137.699997,514744
2010-11-15,137.800003,142.199997,137.000000,139.199997,139.199997,287968
2010-11-16,139.500000,141.699997,135.000000,136.800003,136.800003,273145
2010-11-18,137.100006,141.000000,136.000000,138.000000,138.000000,260439
2010-11-19,139.000000,139.899994,136.300003,137.000000,137.000000,126223
2010-11-22,138.399994,142.649994,136.000000,140.850006,140.850006,305452
2010-11-23,140.000000,140.899994,136.850006,138.750000,138.750000,221730
2010-11-24,139.699997,141.500000,137.100006,138.300003,138.300003,261027
2010-11-25,139.899994,140.000000,135.000000,137.899994,137.899994,221639
2010-11-26,137.000000,138.149994,121.000000,130.100006,130.100006,594915
2010-11-29,130.000000,133.800003,127.599998,131.699997,131.699997,263116
2010-11-30,128.750000,137.000000,124.699997,136.050003,136.050003,236148
2010-12-01,136.050003,139.800003,135.899994,137.050003,137.050003,165172
2010-12-02,138.899994,139.350006,134.800003,135.649994,135.649994,114725
2010-12-03,137.000000,137.500000,129.600006,132.250000,132.250000,146108
2010-12-06,132.250000,134.250000,131.000000,131.750000,131.750000,115626
2010-12-07,131.500000,133.699997,130.500000,131.050003,131.050003,93447
2010-12-08,131.100006,132.250000,128.800003,129.300003,129.300003,98279
2010-12-09,129.000000,129.699997,123.050003,124.650002,124.650002,167480
2010-12-10,123.500000,127.000000,123.500000,124.849998,124.849998,330149
2010-12-13,125.050003,126.699997,124.050003,125.050003,125.050003,198914
2010-12-14,126.000000,127.000000,124.150002,124.849998,124.849998,199036
2010-12-15,125.000000,126.849998,124.400002,124.800003,124.800003,242418
2010-12-16,125.949997,125.949997,124.099998,124.949997,124.949997,109124
2010-12-20,125.000000,125.750000,124.000000,124.699997,124.699997,59675
2010-12-21,126.000000,126.000000,122.150002,124.699997,124.699997,313580
2010-12-22,125.000000,126.000000,124.099998,124.550003,124.550003,129801
2010-12-23,126.000000,127.449997,124.150002,126.349998,126.349998,624780
2010-12-24,126.900002,128.399994,124.400002,127.500000,127.500000,317583
2010-12-27,128.000000,128.500000,126.750000,127.199997,127.199997,85044
2010-12-28,128.000000,128.850006,126.900002,128.500000,128.500000,153154
2010-12-29,129.000000,130.449997,128.449997,129.949997,129.949997,238897
2010-12-30,129.000000,131.250000,129.000000,130.000000,130.000000,550942
2010-12-31,130.500000,132.350006,129.800003,130.100006,130.100006,224017
2011-01-03,131.000000,131.850006,129.550003,130.100006,130.100006,414882
2011-01-04,130.149994,131.000000,129.199997,129.949997,129.949997,309907
2011-01-05,130.750000,131.500000,128.800003,129.899994,129.899994,107170
2011-01-06,130.500000,130.699997,129.000000,129.850006,129.850006,62849
2011-01-07,130.000000,130.350006,126.099998,126.849998,126.849998,93788
2011-01-10,127.300003,127.300003,124.000000,124.250000,124.250000,161529
2011-01-11,124.250000,125.050003,121.500000,122.900002,122.900002,235770
2011-01-12,124.000000,124.000000,120.500000,122.250000,122.250000,388955
2011-01-13,123.250000,124.199997,121.699997,123.550003,123.550003,487021
2011-01-14,124.400002,124.500000,120.550003,122.250000,122.250000,142494
2011-01-17,121.750000,123.500000,120.050003,122.900002,122.900002,106177
2011-01-18,123.000000,124.900002,122.250000,124.400002,124.400002,82791
2011-01-19,124.900002,125.000000,123.349998,123.949997,123.949997,93518
2011-01-20,124.000000,124.500000,121.949997,124.150002,124.150002,87741
2011-01-21,123.849998,124.449997,123.500000,123.800003,123.800003,118871
2011-01-24,124.250000,126.000000,123.000000,125.650002,125.650002,56873
2011-01-25,123.099998,127.800003,123.099998,126.449997,126.449997,103108
2011-01-27,126.500000,129.500000,125.099998,125.849998,125.849998,108758
2011-01-28,126.900002,127.000000,121.750000,123.949997,123.949997,87382
2011-01-31,122.000000,125.000000,121.099998,123.400002,123.400002,121682
2011-02-01,124.000000,125.250000,123.500000,124.099998,124.099998,403364
2011-02-02,124.099998,125.250000,123.199997,124.650002,124.650002,106600
2011-02-03,124.050003,127.650002,123.550003,126.099998,126.099998,113710
2011-02-04,126.500000,127.750000,121.550003,123.150002,123.150002,145771
2011-02-07,124.400002,124.599998,123.000000,124.150002,124.150002,75166
2011-02-08,125.000000,125.800003,119.000000,122.699997,122.699997,664271
2011-02-09,123.000000,124.500000,114.300003,115.349998,115.349998,585339
2011-02-10,114.949997,117.349998,113.599998,116.500000,116.500000,281739
2011-02-11,116.500000,117.099998,116.000000,116.949997,116.949997,191938
2011-02-14,118.199997,122.300003,117.250000,120.150002,120.150002,144814
2011-02-15,120.800003,122.650002,120.000000,121.900002,121.900002,105323
2011-02-16,122.849998,124.050003,121.750000,122.599998,122.599998,102223
2011-02-17,123.000000,123.449997,122.400002,122.900002,122.900002,66829
2011-02-18,123.800003,123.800003,122.000000,122.300003,122.300003,107862
2011-02-21,122.550003,123.849998,122.199997,122.900002,122.900002,73141
2011-02-22,122.000000,123.750000,122.000000,122.800003,122.800003,39168
2011-02-23,122.750000,123.349998,120.800003,122.300003,122.300003,37887
2011-02-24,122.500000,123.000000,116.150002,119.050003,119.050003,146882
2011-02-25,119.400002,120.500000,116.800003,118.349998,118.349998,82643
2011-02-28,119.949997,120.949997,118.250000,118.900002,118.900002,78373
2011-03-01,118.900002,118.900002,116.150002,116.699997,116.699997,170897
2011-03-03,116.000000,116.699997,111.599998,112.800003,112.800003,278688
2011-03-04,114.000000,116.000000,109.199997,110.349998,110.349998,436161
2011-03-07,110.500000,110.500000,108.250000,109.199997,109.199997,189707
2011-03-08,109.500000,111.849998,109.500000,111.349998,111.349998,282465
2011-03-09,112.000000,112.449997,108.550003,111.650002,111.650002,218204
2011-03-10,111.949997,113.500000,110.599998,113.050003,113.050003,126664
2011-03-11,113.000000,113.500000,109.400002,111.349998,111.349998,151280
2011-03-14,111.349998,113.250000,110.550003,113.050003,113.050003,106878
2011-03-15,111.900002,111.900002,107.500000,111.199997,111.199997,143892
2011-03-16,111.349998,113.699997,111.349998,113.099998,113.099998,99625
2011-03-17,112.900002,113.000000,111.300003,112.650002,112.650002,44527
2011-03-18,113.400002,113.400002,110.400002,110.750000,110.750000,76509
2011-03-21,111.099998,111.949997,110.150002,110.599998,110.599998,37273
2011-03-22,110.800003,111.250000,110.150002,110.900002,110.900002,313191
2011-03-23,110.699997,112.099998,110.599998,111.750000,111.750000,36587
2011-03-24,112.250000,112.800003,111.000000,112.400002,112.400002,57346
